s0,q_assumed_ah,soc_min,soc_max,score_bias_offset_mv,rmse_no_bias_mv,bias_no_bias_mv,rmse_with_score_bias_mv,bias_with_score_bias_mv
0.29,2.2,0.001,0.29,-143.85132120483166,401.41108703541124,-143.85132120483166,374.7501276618527,1.3520925354480096e-13
0.3,2.2,0.001,0.3,-140.52915743917185,399.13623405075356,-140.52915743917185,373.5790267689748,0.0
0.31,2.2,0.001,0.31,-137.12807880795094,396.7667867528375,-137.12807880795094,372.3167644259549,5.794682294777183e-14
0.32,2.2,0.001,0.32,-132.4227929115632,393.0765540921043,-132.4227929115632,370.0991506264561,-5.794682294777183e-14
0.33,2.2,0.001,0.33,-128.4126252186822,390.29703016077923,-128.4126252186822,368.56745574829375,-7.726243059702911e-14
0.34,2.2,0.001,0.34,-124.75985612571021,387.8312538520096,-124.75985612571021,367.21663873511227,2.1247168414183007e-13
0.35,2.2,0.001,0.35,-121.35485324308156,385.6125584573801,-121.35485324308156,366.0191864293408,1.5452486119405823e-13
0.36,2.2,0.001,0.36,-117.16749779663127,382.489623803102,-117.16749779663127,364.10175744853933,0.0
0.37,2.2,0.001,0.37,-112.5856184904241,379.1259122506099,-112.5856184904241,362.02339130087415,-1.5452486119405823e-13
0.38,2.2,0.001,0.38,-108.61401548913778,376.4689879340359,-108.61401548913778,360.46066985928246,-7.726243059702911e-14
0.39,2.2,0.001,0.39,-104.94752846242515,374.04547184954754,-104.94752846242515,359.02093432107705,-8.692023442165776e-14
0.4,2.2,0.001,0.4,-101.48020426435224,371.8346267384546,-101.48020426435224,357.7188250346789,-1.1589364589554367e-13
0.41,2.2,0.001,0.41,-96.56769226213261,367.9893982324786,-96.56769226213261,355.09277382490865,2.1247168414183007e-13
0.42,2.2,0.001,0.42,-92.17260606901087,364.9450346499332,-92.17260606901087,353.11342229670043,-1.8349827266794416e-13
0.43,2.2,0.001,0.43,-88.21385976599457,362.32620407360974,-88.21385976599457,351.4236661119688,-7.726243059702911e-14
0.44,2.2,0.001,0.44,-84.52828188959265,359.9542561897663,-84.52828188959265,349.88860528734205,5.794682294777183e-14
0.45,2.2,0.001,0.45,-80.46793413669029,357.0948954403338,-80.46793413669029,347.91044239188363,-9.657803824628639e-15
0.46,2.2,0.001,0.46,-75.5040282897476,353.3357596077972,-75.5040282897476,345.17430485138954,-1.8349827266794416e-13
0.47,2.2,0.001,0.47,-71.20478511990373,350.4480684519673,-71.20478511990373,343.1380585970362,-1.5452486119405823e-13
0.48,2.2,0.001,0.48,-67.25390504042926,347.83474900614374,-67.25390504042926,341.2710431211238,9.657803824628639e-15
0.49,2.2,0.001,0.49,-63.54991242597509,345.4733547826773,-63.54991242597509,339.5780433058776,2.0281388031720143e-13
0.5,2.2,0.001,0.5,-58.80656244864509,341.79729655016854,-58.80656244864509,336.70043086099173,2.897341147388592e-14
0.51,2.2,0.001,0.51,-54.07317404681389,338.3484001198186,-54.07317404681389,333.9995983712314,3.8631215298514557e-14
0.52,2.2,0.001,0.52,-49.88952951758063,335.52971588138956,-49.88952951758063,331.7999775225437,1.2555144972017232e-13
0.53,2.2,0.001,0.53,-46.01335319251656,332.9618896379004,-46.01335319251656,329.76717738310776,-1.2555144972017232e-13
0.54,2.2,0.001,0.54,-42.20127630105225,330.41427350942274,-42.20127630105225,327.70816959197373,-7.726243059702911e-14
0.55,2.2,0.001,0.55,-37.006385327932804,326.1890057762107,-37.006385327932804,324.08300624104527,1.6418266501868687e-13
0.56,2.2,0.001,0.56,-32.53454152374416,323.0330808089072,-32.53454152374416,321.3905333153634,-3.8631215298514557e-14
0.57,2.2,0.001,0.57,-28.46673839459348,320.2623214026486,-28.46673839459348,318.9946697288015,-1.3520925354480096e-13
0.58,2.2,0.001,0.58,-24.68620683582987,317.77966272959975,-24.68620683582987,316.8193574209076,-1.0623584207091504e-13
0.59,2.2,0.001,0.59,-20.244581508816385,314.4128645136007,-20.244581508816385,313.76042817917744,2.1730058605414438e-13
0.6,2.2,0.001,0.6,-15.304093012676445,310.6392023985176,-15.304093012676445,310.2619841421867,1.9315607649257278e-13
0.61,2.2,0.001,0.61,-11.001402742841218,307.72241576682677,-11.001402742841218,307.5256969800437,-9.174913633397208e-14
0.62,2.2,0.001,0.62,-7.032817866346998,305.08773318615516,-7.032817866346998,305.006662900215,-2.41445095615716e-13
0.63,2.2,0.001,0.63,-3.298039921994822,302.72353672716457,-3.298039921994822,302.7055708461208,-2.0764278222951574e-13
0.64,2.2,0.001,0.64,1.758565529098049,298.68174563591174,1.758565529098049,298.67656858782107,1.4969595928174392e-13
0.65,2.2,0.001,0.65,6.404315656587603,295.4087593398916,6.404315656587603,295.3393299845193,2.0281388031720143e-13
0.66,2.2,0.001,0.66,10.574466272198611,292.67184660920645,10.574466272198611,292.4807522909858,-1.20722547807858e-13
0.67,2.2,0.001,0.67,14.45017214084264,290.21582192373154,14.45017214084264,289.85585352027493,8.692023442165776e-14
0.68,2.2,0.001,0.68,18.562359387131014,287.3991674221606,18.562359387131014,286.7990938774634,1.0140694015860071e-13
0.69,2.2,0.001,0.69,23.6968739401337,283.4448350780749,23.6968739401337,282.4525317604756,-5.794682294777183e-14
0.7,2.2,0.001,0.7,28.144686333853556,280.5140164159615,28.144686333853556,279.0985310548648,8.209133250934344e-14
0.71,2.2,0.001,0.71,32.22214890718129,277.9171808736799,32.22214890718129,276.0429179395428,6.277572486008616e-14
0.72,2.2,0.001,0.72,36.04368191410179,275.6129913558798,36.04368191410179,273.2459953928169,-1.1589364589554367e-13
0.73,2.2,0.001,0.73,40.80323788291141,272.08007511903804,40.80323788291141,269.00309116263315,-8.692023442165776e-14
0.74,2.2,0.001,0.74,45.70020324520093,268.6677625903899,45.70020324520093,264.7524467850551,1.7384046884331552e-13
0.75,2.2,0.001,0.75,50.033161443780884,266.01383626415503,50.033161443780884,261.26623172525234,-1.1589364589554367e-13
0.76,2.2,0.001,0.76,54.05763590380191,263.65423766163724,54.05763590380191,258.0529578156993,2.897341147388592e-14
0.77,2.2,0.001,0.77,57.91988699864969,261.49986931107605,57.91988699864969,255.00483983597937,-1.9315607649257278e-14
0.78,2.2,0.001,0.78,63.28819559547408,257.54001906713864,63.28819559547408,249.64267607797177,2.897341147388592e-14
0.79,2.2,0.001,0.79,67.95641314198184,254.75001420957605,67.95641314198184,245.5188295277074,2.0281388031720143e-13
0.8,2.2,0.001,0.8,72.22633175160162,252.40712442062795,72.22633175160162,241.85266891229034,1.9315607649257278e-13
0.81,2.2,0.001,0.81,76.22962217306362,250.4054548619424,76.22962217306362,238.52030632205765,-4.8289019123143196e-14
0.82,2.2,0.001,0.82,80.81413273668693,247.92550052868725,80.81413273668693,234.38457663083815,-2.1247168414183007e-13
0.83,2.2,0.001,0.83,86.09294673321003,245.22125837516285,86.09294673321003,229.61156347599533,1.5452486119405823e-13
0.84,2.2,0.001,0.84,90.75299985601237,243.4927484372911,90.75299985601237,225.94824973582013,0.0
0.85,2.2,0.001,0.85,95.07384538853577,242.28222068723824,95.07384538853577,222.84891380524252,-6.760462677240048e-14
0.86,2.2,0.001,0.86,99.15373008566085,241.61421793638735,99.15373008566085,220.331495976204,1.9315607649257278e-13
0.87,2.2,0.001,0.87,104.45392266091564,241.3758247410961,104.45392266091564,217.6043814131319,3.8631215298514557e-14
0.88,2.2,0.009990368991775078,0.88,109.52446592441177,242.0999022330964,109.52446592441177,215.90913372353472,-1.1589364589554367e-13
0.89,2.2,0.019990368991775087,0.89,117.24359981214728,249.54272304755412,117.24359981214728,220.28506288234198,-9.657803824628639e-15
0.9,2.2,0.029990368991775096,0.9,141.8274641794507,293.27907557896737,141.8274641794507,256.7052523359822,1.0623584207091504e-13
0.91,2.2,0.039990368991775105,0.91,160.027153811624,325.0517021287927,160.027153811624,282.9309440477945,2.3178729179108734e-13
0.92,2.2,0.049990368991775114,0.92,174.58672951160244,350.0043381623614,174.58672951160244,303.3521231356642,9.657803824628639e-14
0.93,2.2,0.05999036899177512,0.93,186.72742716757764,370.6323015120494,186.72742716757764,320.1580404542351,1.9315607649257278e-14
0.94,2.2,0.06999036899177502,0.94,196.93943925504163,388.01276902752323,196.93943925504163,334.318360540243,-1.9315607649257278e-14
0.95,2.2,0.07999036899177503,0.95,205.3361755107852,402.14947966625056,205.3361755107852,345.776313564767,1.9315607649257278e-14
0.96,2.2,0.08999036899177504,0.96,211.19073982577333,411.3197646859007,211.19073982577333,352.9623495971026,0.0
0.97,2.2,0.09999036899177505,0.97,214.33090856249868,414.98303823194254,214.33090856249868,355.3493825166828,1.7384046884331552e-13
0.98,2.2,0.10999036899177506,0.98,216.55263079958954,416.8125069324423,216.55263079958954,356.1427017770882,-1.9315607649257278e-14
0.99,2.2,0.11999036899177506,0.99,218.39198221989318,418.00395177802676,218.39198221989318,356.4158327068437,1.5452486119405823e-13
0.2,2.25,0.001,0.2,-175.04726151126707,424.6567362166474,-175.04726151126707,386.9002453496009,0.0
0.21,2.25,0.001,0.21,-172.07353740352102,422.5662246274746,-172.07353740352102,385.94418239086895,-9.657803824628639e-14
0.22,2.25,0.001,0.22,-167.89832252902704,419.13649926556127,-167.89832252902704,384.038485452342,1.3520925354480096e-13
0.23,2.25,0.001,0.23,-164.0045878079448,416.18099815282005,-164.0045878079448,382.50374952596707,3.8631215298514557e-14
0.24,2.25,0.001,0.24,-160.5645916484891,413.69573042751915,-160.5645916484891,381.26522170624554,1.1589364589554367e-13
0.25,2.25,0.001,0.25,-157.4058066353712,411.45622238697774,-157.4058066353712,380.1573818544502,1.9315607649257278e-14
0.26,2.25,0.001,0.26,-153.9035742468504,408.81561561135953,-153.9035742468504,378.7398809232257,1.9315607649257278e-14
0.27,2.25,0.001,0.27,-149.4473713480045,405.29766754450503,-149.4473713480045,376.7382148311845,1.7384046884331552e-13
0.28,2.25,0.001,0.28,-145.61928916837562,402.5855641940816,-145.61928916837562,375.3267364837789,-1.9315607649257278e-13
0.29,2.25,0.001,0.29,-142.10598779194254,400.13946283334496,-142.10598779194254,374.05544769490274,-1.3520925354480096e-13
0.3,2.25,0.001,0.3,-138.83527553759612,397.9411046914104,-138.83527553759612,372.9368432716454,0.0
0.31,2.25,0.001,0.31,-134.36602967863567,394.4228685409544,-134.36602967863567,370.8303780658685,-1.1589364589554367e-13
0.32,2.25,0.001,0.32,-130.07204207329934,391.3285189702811,-130.07204207329934,369.0789531121431,-7.726243059702911e-14
0.33,2.25,0.001,0.33,-126.23278599492104,388.72827400495476,-126.23278599492104,367.66146759054266,-1.9315607649257278e-14
0.34,2.25,0.001,0.34,-122.6877120964099,386.3816771862776,-122.6877120964099,366.3857608666435,-5.794682294777183e-14
0.35,2.25,0.001,0.35,-118.85237819583054,383.6677174722395,-118.85237819583054,364.79450328582726,5.794682294777183e-14
0.36,2.25,0.001,0.36,-114.04928774784604,380.013503390157,-114.04928774784604,362.4955485562131,3.8631215298514557e-14
0.37,2.25,0.001,0.37,-109.89376026308908,377.1993272799966,-109.89376026308908,360.8361040080672,-1.5452486119405823e-13
0.38,2.25,0.001,0.38,-106.07290900606814,374.6572265003561,-106.07290900606814,359.3279495724337,-2.897341147388592e-14
0.39,2.25,0.001,0.39,-102.51481909794175,372.3688440277266,-102.51481909794175,357.9794238051422,-4.8289019123143196e-14
0.4,2.25,0.001,0.4,-97.8058297216979,368.7347320942827,-97.8058297216979,355.5268236365474,-1.9315607649257278e-13
0.41,2.25,0.001,0.41,-93.23318021765004,365.4948534412536,-93.23318021765004,353.4035398783473,2.0281388031720143e-13
0.42,2.25,0.001,0.42,-89.13110785586575,362.77809286033374,-89.13110785586575,351.6583430998999,-1.2555144972017232e-13
0.43,2.25,0.001,0.43,-85.34418000713846,360.3217202085001,-85.34418000713846,350.0687260994929,1.448670573694296e-13
0.44,2.25,0.001,0.44,-81.3043835498089,357.5110802544591,-81.3043835498089,348.1433177877982,1.5452486119405823e-13
0.45,2.25,0.001,0.45,-76.26225485873172,353.65361195454994,-76.26225485873172,345.3330938852534,9.657803824628639e-15
0.46,2.25,0.001,0.46,-71.87034720010082,350.68829454729945,-71.87034720010082,343.24471317972313,-4.8289019123143196e-14
0.47,2.25,0.001,0.47,-67.8153806958863,348.00706565411906,-67.8153806958863,341.33560008628217,2.897341147388592e-14
0.48,2.25,0.001,0.48,-64.02960757486528,345.58998920291015,-64.02960757486528,339.60661064101254,-8.692023442165776e-14
0.49,2.25,0.001,0.49,-59.14365274253967,341.77137070723427,-59.14365274253967,336.61505934133675,8.692023442165776e-14
0.5,2.25,0.001,0.5,-54.378841128705915,338.32845312833723,-54.378841128705915,333.92975883217173,1.2555144972017232e-13
0.51,2.25,0.001,0.51,-50.11030634324104,335.45550432832937,-50.11030634324104,331.6916528680821,3.8631215298514557e-14
0.52,2.25,0.001,0.52,-46.171230611371435,332.8564118158835,-46.171230611371435,329.63860264049265,8.692023442165776e-14
0.53,2.25,0.001,0.53,-42.04178066947228,329.9312969852422,-42.04178066947228,327.24172932024436,9.657803824628639e-14
0.54,2.25,0.001,0.54,-36.88690049735166,325.8346766642275,-36.88690049735166,323.7400084768334,8.692023442165776e-14
0.55,2.25,0.001,0.55,-32.409099000031695,322.71120057397053,-32.409099000031695,321.07969303258585,-7.726243059702911e-14
0.56,2.25,0.001,0.56,-28.283231603645554,319.9088137852486,-28.283231603645554,318.6560966740467,7.726243059702911e-14
0.57,2.25,0.001,0.57,-24.44359179066262,317.40067369958615,-24.44359179066262,316.4580516993091,-1.7384046884331552e-13
0.58,2.25,0.001,0.58,-19.54552098823715,313.50508385909865,-19.54552098823715,312.89520644266645,2.0281388031720143e-13
0.59,2.25,0.001,0.59,-14.726525366476624,309.9743582153871,-14.726525366476624,309.6243404541568,-7.24335286847148e-14
0.6,2.25,0.001,0.6,-10.421337854884657,307.07692678232735,-10.421337854884657,306.9000402075457,-1.2555144972017232e-13
0.61,2.25,0.001,0.61,-6.446292922934028,304.48283319510875,-6.446292922934028,304.41458739369267,-1.5935376310637256e-13
0.62,2.25,0.001,0.62,-2.314585951867213,301.6240239705286,-2.314585951867213,301.6151430681912,-2.897341147388592e-14
0.63,2.25,0.001,0.63,2.88360724277788,297.55196369125554,2.88360724277788,297.53799069327545,-1.6418266501868687e-13
0.64,2.25,0.001,0.64,7.3964139490668215,294.50363428521064,7.3964139490668215,294.41073972919384,-1.5452486119405823e-13
0.65,2.25,0.001,0.65,11.55536101208668,291.79059818216217,11.55536101208668,291.5617032797421,-2.0281388031720143e-13
0.66,2.25,0.001,0.66,15.426950186197919,289.3797356874087,15.426950186197919,288.96823464607155,1.9315607649257278e-14
0.67,2.25,0.001,0.67,20.326280217343527,285.59939773816706,20.326280217343527,284.8751626957495,1.3520925354480096e-13
0.68,2.25,0.001,0.68,25.191978576406658,282.1458848206707,25.191978576406658,281.01897540316565,1.2555144972017232e-13
0.69,2.25,0.001,0.69,29.535640167604132,279.3518175021772,29.535640167604132,277.7860397890065,-2.41445095615716e-13
0.7,2.25,0.001,0.7,33.55696393919102,276.8544788627688,33.55696393919102,274.8132686708542,-3.8631215298514557e-14
0.71,2.25,0.001,0.71,37.69999057219494,274.1445003419114,37.69999057219494,271.53990089593213,4.8289019123143196e-14
0.72,2.25,0.001,0.72,42.96572260993193,270.1523876425327,42.96572260993193,266.7138152206736,-9.657803824628639e-14
0.73,2.25,0.001,0.73,47.54854690355165,267.2363597512315,47.54854690355165,262.97225644628435,-5.794682294777183e-14
0.74,2.25,0.001,0.74,51.784216524221556,264.6815702188369,51.784216524221556,259.5664241239256,-1.5452486119405823e-13
0.75,2.25,0.001,0.75,55.742696206602965,262.45031214620803,55.742696206602965,256.46231334303366,-3.8631215298514557e-14
0.76,2.25,0.001,0.76,60.69292362113641,258.93906620673494,60.69292362113641,251.7256622403341,-1.9315607649257278e-14
0.77,2.25,0.001,0.77,65.67083401884065,255.7387774854924,65.67083401884065,247.16323324686476,8.692023442165776e-14
0.78,2.25,0.001,0.78,70.12693913504411,253.23856235769725,70.12693913504411,243.33512256257444,2.897341147388592e-14
0.79,2.25,0.001,0.79,74.26972195298794,251.0728504421855,74.26972195298794,239.83657900785255,1.7384046884331552e-13
0.8,2.25,0.001,0.8,78.50959961096552,248.9029991557292,78.50959961096552,236.19683689169676,-1.7384046884331552e-13
0.81,2.25,0.001,0.81,83.94273269600482,245.8680944207261,83.94273269600482,231.0946504824509,1.1589364589554367e-13
0.82,2.25,0.001,0.82,88.71843532113657,243.95021462782702,88.71843532113657,227.24600425779147,1.9315607649257278e-14
0.83,2.25,0.001,0.83,93.18276286853147,242.59951695688878,93.18276286853147,223.98995140832275,-8.692023442165776e-14
0.84,2.25,0.001,0.84,97.38647850965846,241.8047453413102,97.38647850965846,221.32647530980944,1.3520925354480096e-13
0.85,2.25,0.001,0.85,102.5411842856064,241.44966399997,102.5411842856064,218.5937917027922,6.760462677240048e-14
0.86,2.25,0.009323916347513284,0.86,107.77016849905145,242.04168900290944,107.77016849905145,216.7251023694929,-6.760462677240048e-14
0.87,2.25,0.019323916347513292,0.87,114.68797394129439,247.5688810551906,114.68797394129439,219.4015029578423,1.0623584207091504e-13
0.88,2.25,0.0293239163475133,0.88,139.14217519067788,290.6283512767632,139.14217519067788,255.15543037344196,-2.1247168414183007e-13
0.89,2.25,0.03932391634751331,0.89,157.76415646128868,323.05431369374094,157.76415646128868,281.91232774072154,7.726243059702911e-14
0.9,2.25,0.04932391634751332,0.9,172.56019090183315,348.3978235782451,172.56019090183315,302.66156675399156,-1.1589364589554367e-13
0.91,2.25,0.05932391634751333,0.91,184.87862939072207,369.29567324853844,184.87862939072207,319.68607519674566,-1.9315607649257278e-14
0.92,2.25,0.06932391634751334,0.92,195.2821741337441,386.9054677299853,195.2821741337441,334.0070559508538,7.726243059702911e-14
0.93,2.25,0.07932391634751335,0.93,203.8897919196337,401.32770570591936,203.8897919196337,345.67742205435616,3.8631215298514557e-14
0.94,2.25,0.08932391634751324,0.94,209.9592155445558,410.88363233014155,209.9592155445558,353.18902463797724,-1.9315607649257278e-13
0.95,2.25,0.09932391634751325,0.95,213.23569825175812,414.7946925256123,213.23569825175812,355.7881025814415,-1.3520925354480096e-13
0.96,2.25,0.10932391634751326,0.96,215.50225522148602,416.71115773741,215.50225522148602,356.66085708598035,0.0
